#time     probe_coordinates
439       [33.20074, 36.978848, 40.709167]                            
440       [32.753986, 37.111168, 40.561867]                           
441       [32.98347, 37.01642, 40.44088]                              
442       [32.891632, 36.596344, 40.880463]                           
443       [32.988678, 36.96094, 40.327682]                            
444       [32.798317, 36.798523, 40.586372]                           
445       [32.645966, 36.74716, 40.68171]                             
446       [32.717278, 37.22266, 40.566612]                            
447       [33.01208, 37.027313, 40.711185]                            
448       [33.008804, 37.102745, 40.774548]                           
449       [32.873756, 37.214493, 40.284153]                           
450       [32.701286, 36.943424, 40.85922]                            
451       [32.924377, 36.876728, 40.731667]                           
452       [32.610588, 36.95536, 40.690346]                            
453       [32.80555, 36.92247, 40.368053]                             
454       [33.07874, 36.85458, 40.737343]                             
455       [32.88822, 37.082375, 40.545334]                            
456       [32.975113, 36.840324, 40.19083]                            
457       [32.822105, 36.866734, 40.269806]                           
458       [32.65993, 36.50029, 40.94392]                              
459       [33.197216, 37.397373, 40.264908]                           
460       [32.829094, 37.2233, 40.500618]                             
461       [33.05947, 37.098602, 40.556854]                            
462       [33.016582, 36.8255, 40.13498]                              
463       [32.988235, 37.154533, 40.55475]                            
464       [33.14592, 36.883068, 40.25271]                             
465       [32.65168, 36.83647, 40.74711]                              
466       [32.762726, 36.767586, 40.438835]                           
467       [32.89391, 36.77195, 40.787632]                             
468       [32.814964, 37.00969, 40.443024]                            
469       [32.98519, 37.169434, 40.745598]                            
470       [33.19499, 36.93892, 40.62063]                              
471       [32.912556, 37.001007, 40.58969]                            
472       [33.11252, 37.089397, 40.644302]                            
473       [32.899887, 36.84095, 40.732883]                            
474       [33.00009, 37.06285, 40.34608]                              
475       [32.92361, 36.85389, 40.774204]                             
476       [32.842434, 36.96351, 40.439026]                            
477       [33.018574, 37.069122, 40.62446]                            
478       [32.90728, 36.986965, 40.562233]                            
479       [32.811935, 36.89643, 40.606224]                            
480       [32.9545, 36.71504, 41.044403]                              
481       [32.752045, 36.866577, 40.484356]                           
482       [32.91787, 37.044838, 40.883556]                            
483       [32.749073, 36.70329, 40.787567]                            
484       [32.80221, 36.72789, 40.920742]                             
485       [32.826378, 37.02363, 40.51387]                             
486       [32.62545, 37.11782, 40.55386]                              
487       [32.822433, 37.10305, 40.53394]                             
488       [33.083023, 37.081722, 40.56208]                            
489       [33.122787, 37.022198, 40.519478]                           
490       [32.956207, 37.18571, 40.629707]                            
491       [32.94711, 37.121456, 40.321198]                            
492       [33.179996, 37.312176, 40.226807]                           
493       [33.03305, 37.070885, 40.603523]                            
494       [32.70249, 37.093468, 40.815754]                            
495       [32.92816, 36.882202, 40.694256]                            
496       [32.94473, 37.38828, 40.665268]                             
497       [32.96699, 37.21631, 40.454113]                             
498       [32.822845, 36.99792, 40.457203]                            
499       [33.065918, 37.108124, 40.448235]                           
500       [33.086693, 37.38488, 40.70067]                             
501       [32.792675, 37.061584, 40.872505]                           
502       [33.07997, 37.567978, 40.37323]                             
503       [33.105583, 36.9804, 40.570732]                             
504       [33.008778, 37.079773, 40.62043]                            
505       [32.700214, 36.775837, 40.967808]                           
506       [32.78472, 36.94834, 40.765335]                             
507       [33.099606, 37.07498, 40.69336]                             
508       [32.983803, 36.94511, 40.60852]                             
509       [33.089874, 37.02688, 40.25398]                             
510       [33.17974, 36.93649, 40.754063]                             
511       [33.221535, 37.089508, 40.563007]                           
512       [32.909897, 37.136787, 40.22724]                            
513       [33.15734, 37.38828, 40.139153]                             
514       [32.878742, 36.966717, 40.445496]                           
515       [32.870277, 37.118492, 40.32081]                            
