@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
31709             21.980717     -21.327991      -1.142590      -5.192610
31710             28.551720     -23.519451     -13.703216      -8.617309
31711             23.777145     -23.166140      -0.943032      -5.271934
31712             17.674847     -13.409612      -5.861289      -9.910994
31713             23.542238     -22.357008      -4.496383      -5.846685
31714             30.992815     -30.584673      -4.712130      -1.711192
31715             16.152636     -12.753231      -7.124570      -6.892259
31716             23.130650     -20.167807     -11.318362      -0.425718
31717             31.575554     -27.504675     -13.125538      -8.260067
31718             17.842390     -10.551537     -10.767373      -9.543565
31719             28.984108     -25.048256     -10.525531     -10.093393
31720             29.945168     -22.518160     -12.305583     -15.434319
31721             34.610104     -27.890013     -20.150537      -3.736616
31722             29.050625     -20.780710     -16.580120     -11.713262
31723             30.725899     -24.381641     -17.369204      -6.922940
31724             31.200560     -28.220798      -7.635525     -10.897717
31725             32.141422     -27.860994     -12.394293      10.159595
31726             30.941874     -24.522694       1.536580     -18.806276
31727             27.838272     -24.391136       5.893040     -12.054624
31728             24.040134     -19.543381     -12.236879      -6.800229
31729             23.513882     -19.448950      -7.673241     -10.759291
31730             39.364964     -36.153419     -14.089339      -6.634838
31731             31.558498     -29.453873      -7.877837      -8.145418
31732             29.824030     -23.863144     -15.017091      -9.721628
31733             30.872379     -24.400061     -17.000435      -8.290112
31734             29.519485     -22.263828      -6.453169     -18.277817
31735             27.013369     -23.770147      -9.501723      -8.626675
31736             38.469234     -32.102886     -20.360235       5.894700
31737             23.988598     -15.400658     -10.991484     -14.746520
31738             34.257172     -27.518394     -19.689617      -5.348885
31739             31.337334     -24.386248     -19.618612       1.565071
31740             37.005955     -34.190025     -10.321839      -9.692379
31741             27.241621     -23.352045     -10.757191      -9.003929
31742             28.883560     -25.991016      -8.254121      -9.518223
31743             35.594166     -33.747101      -8.546326      -7.418770
31744             27.381678     -24.750097      -7.107457      -9.309831
31745             20.068903     -15.141481      -9.948250      -8.632999
31746             30.724976     -28.575418      -9.594886      -5.950443
31747             28.954506     -24.048594     -10.019592     -12.634727
31748             34.889286     -24.118290     -20.360657      14.866541
31749             28.972754     -22.298946     -18.167011      -3.483834
31750             36.174305     -29.782995     -19.947748       4.862184
31751             29.252203     -27.086855      -3.647686     -10.425358
31752             25.894089     -18.947735     -17.553482      -1.833693
31753             25.563725     -19.045765     -15.628529      -6.819963
31754             32.519695     -25.932667     -19.375175       3.103222
31755             22.020885     -15.014876     -12.419972     -10.257544
31756             24.919933     -24.117128      -3.397601       5.274798
31757             28.601515     -23.351866     -16.274937      -2.804182
31758             26.471216     -24.412327      -9.866911      -2.721704
31759             26.337475     -24.000273      -0.210836     -10.844583
31760             23.657072     -17.957397     -13.122833      -8.061028
31761             27.038588     -14.697877     -13.437082     -18.289408
31762             27.020435     -24.012762     -11.908269      -3.418236
31763             32.810055     -22.367325      -8.134966     -22.583731
31764             35.833652     -26.447981     -24.175541       0.313628
31765             25.832327     -21.714497     -13.989754      -0.276644
31766             28.447227     -22.504953     -14.011498     -10.317448
31767             28.166689     -27.456972      -6.153815      -1.267917
31768             33.549908     -32.693844      -5.806643       4.794951
31769             27.906132     -24.128038     -13.661503      -3.154889
31770             30.724617     -30.405006      -4.401577       0.404666
31771             23.438740     -17.981239     -15.005055      -0.947550
31772             25.967793     -23.811066      -8.797446      -5.473971
31773             29.584698     -27.184423     -11.644052      -0.823125
31774             29.049265     -26.787024     -10.510595      -3.980267
31775             26.063669     -21.739780      -9.192293     -11.054348
31776             25.824577     -18.372456     -15.857304      -8.826523
31777             23.037527     -10.150653     -17.409046     -11.163198
31778             27.836966     -24.330437     -13.480200       1.100347
31779             28.448820     -17.596781     -20.592861       8.696134
31780             27.457560     -22.388910     -14.368932      -6.796178
31781             29.666422     -27.525715      -4.604192     -10.061459
31782             27.393341     -23.982906      -6.571060     -11.490713
31783             33.403370     -31.480986     -11.097013      -1.260552
31784             27.623405     -23.353106      -6.048049     -13.457565
31785             26.874807     -21.243395     -16.048607       3.662747
